datetime,Android_Average_rating,ios_all_rating,ios_current_rating,ios_File_size,Android_File_size,Android_Rating_4,Android_Rating_5,Android_Rating_2,Android_Rating_3,Android_Total_rating,Android_Rating_1
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,0,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,60,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,60,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,60,"244,454","1,055,840","95,364","167,093","1,828,788","266,037"
1.47E+12,3.9,121798,21270,110,60,"246,069","1,063,056","95,647","167,821","1,839,321","266,728"
1.47E+12,3.9,121798,21270,110,60,"246,069","1,063,056","95,647","167,821","1,839,321","266,728"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"248,481","1,072,098","95,986","168,615","1,852,512","267,332"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,123267,1261,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"250,747","1,081,397","96,269","169,319","1,865,618","267,886"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"253,295","1,090,356","96,684","170,175","1,879,972","269,462"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,124716,2889,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,4,127471,5752,104,60,"255,639","1,099,030","97,566","171,163","1,898,038","274,640"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,127471,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,5752,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"257,568","1,106,784","98,851","172,190","1,920,014","284,621"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,11835,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,133419,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,180","1,113,682","100,244","173,046","1,941,505","295,353"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,139213,17856,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"259,919","1,117,313","101,244","173,651","1,954,991","302,864"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,143350,22193,104,60,"260,563","1,119,876","101,895","174,092","1,963,573","307,147"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"262,817","1,128,473","103,629","175,680","1,986,512","315,913"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,149686,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,4528,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"263,985","1,133,245","104,664","176,644","1,999,717","321,179"
1.47E+12,3.9,154274,10685,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,154274,10685,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,154274,10685,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,154274,10685,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,154274,10685,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,018","1,137,708","105,604","177,416","2,012,174","326,428"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,157737,14754,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"265,557","1,140,202","106,316","177,966","2,020,590","330,549"
1.47E+12,3.9,160618,17769,104,60,"266,026","1,142,130","106,869","178,436","2,026,794","333,333"
1.47E+12,3.9,160618,17769,104,60,"266,026","1,142,130","106,869","178,436","2,026,794","333,333"
1.47E+12,3.9,160618,17769,104,60,"266,026","1,142,130","106,869","178,436","2,026,794","333,333"
1.47E+12,3.9,160618,17769,104,60,"266,026","1,142,130","106,869","178,436","2,026,794","333,333"
1.47E+12,3.9,160618,17769,104,60,"266,026","1,142,130","106,869","178,436","2,026,794","333,333"
